head,dgp,path,t,alpha,true_v,true_e,e0_v,e2_v,e2_e,e3_v,e3_e
chronos_2,gjr_t,9,629,0.025,-2.8391413039898454,-3.6565349009530634,-3.141871929168701,-3.114601111760429,-3.94965192302943,-3.0936960134477847,-3.619795077629447
chronos_2,gjr_t,9,629,0.05,-2.2894666838955864,-3.095043743519144,-2.445657968521118,-2.5138415550261684,-3.3659564455580147,-2.556638723674928,-3.211978201873445
chronos_base,gjr_t,9,629,0.01,-3.566107065611922,-4.421086773847246,-0.36374354362487793,-0.6538751694455499,-0.7807456200698141,-0.3571837400388536,-0.390068291356849
chronos_base,gjr_t,9,629,0.025,-2.8391413039898454,-3.6565349009530634,-0.2553943991661072,-0.5376787458081163,-0.6646713518605956,-0.31114106224927623,-0.3551055762701079
chronos_base,gjr_t,9,629,0.05,-2.2894666838955864,-3.095043743519144,-0.23991596698760986,-0.4463166146766258,-0.5759042866415393,-0.26626080232534755,-0.321025548433534
chronos_bolt,gjr_t,9,645,0.01,-3.860920913903955,-4.786582700203361,-1.7920178174972534,-3.61449489055742,-4.366231237421749,-3.4595286241080827,-3.8282909086660233
chronos_bolt,gjr_t,9,645,0.025,-3.073856122775153,-3.9588245141728287,-1.7920178174972534,-2.926712285725533,-3.678686738439625,-2.942214975927188,-3.4359307990485113
chronos_bolt,gjr_t,9,645,0.05,-2.478739319628927,-3.350914288029138,-1.7920178174972534,-2.386222089219534,-3.153189610008711,-2.437336355317531,-3.0530021219828067
chronos_2,gjr_t,9,645,0.01,-3.860920913903955,-4.786582700203361,-3.9073646068573,-4.011458657618986,-4.854755107085305,-3.958455345498705,-4.384927896771023
chronos_2,gjr_t,9,645,0.025,-3.073856122775153,-3.9588245141728287,-3.436138153076172,-3.2399053981833297,-4.0834689543534015,-3.360183557449207,-3.931164526781445
chronos_2,gjr_t,9,645,0.05,-2.478739319628927,-3.350914288029138,-2.6507606506347656,-2.6335844911444655,-3.493967243468968,-2.776292844025615,-3.4883085821738953
chronos_base,gjr_t,9,645,0.01,-3.860920913903955,-4.786582700203361,-0.22452139854431152,-0.8038739853916783,-0.9684088754563528,-0.28999379939423525,-0.3198819198658043
chronos_base,gjr_t,9,645,0.025,-3.073856122775153,-3.9588245141728287,-0.2090371698141098,-0.6533368512668686,-0.817923856305068,-0.2480656161556695,-0.2880811996849321
chronos_base,gjr_t,9,645,0.05,-2.478739319628927,-3.350914288029138,-0.18581080436706543,-0.5350380681441754,-0.7029066529779459,-0.20714528978772154,-0.25704489550898246
chronos_bolt,gjr_t,9,662,0.01,-3.3065911516308377,-4.099351516381617,-1.81174635887146,-3.5641483054152965,-4.299489638817803,-3.476453821782288,-3.8525011273486927
chronos_bolt,gjr_t,9,662,0.025,-2.6325287887540076,-3.390438292139739,-1.81174635887146,-2.902841019965261,-3.6305440223132854,-2.955633179838976,-3.4543661806421877
chronos_bolt,gjr_t,9,662,0.05,-2.122855578825343,-2.8698084684327014,-1.81174635887146,-2.387866167588734,-3.124076234707064,-2.451485167583955,-3.0689764210458508
chronos_2,gjr_t,9,662,0.01,-3.3065911516308377,-4.099351516381617,-3.122249126434326,-3.285261532483519,-3.9613188010110196,-3.1216616822686207,-3.458070703693375
chronos_2,gjr_t,9,662,0.025,-2.6325287887540076,-3.390438292139739,-2.7467594146728516,-2.6772696017294146,-3.346304350245824,-2.655739549865461,-3.1019022487305175
chronos_2,gjr_t,9,662,0.05,-2.122855578825343,-2.8698084684327014,-2.120943069458008,-2.203812614826356,-2.8806685787573647,-2.204732623488222,-2.7571355399313475
chronos_base,gjr_t,9,662,0.01,-3.3065911516308377,-4.099351516381617,-0.3906756341457367,-0.5596437691871027,-0.6466437799959059,-0.5189145833298235,-0.559995895843821
chronos_base,gjr_t,9,662,0.025,-2.6325287887540076,-3.390438292139739,-0.3753550350666046,-0.4814029055654723,-0.5674992069619047,-0.46201749820595267,-0.5165016175275376
chronos_base,gjr_t,9,662,0.05,-2.122855578825343,-2.8698084684327014,-0.36003440618515015,-0.4204749858527152,-0.5075777786475614,-0.4069418156038289,-0.4743996880114499
chronos_bolt,gjr_t,9,679,0.01,-2.773057022719071,-3.437901751321586,-1.7586603164672852,-3.523163451554125,-4.2891548086369,-3.464427821923554,-3.87388859160079
chronos_bolt,gjr_t,9,679,0.025,-2.2077578117161347,-2.843375030347092,-1.7586603164672852,-2.8431621500364637,-3.595117649062148,-2.9178615653454023,-3.4464472476642496
chronos_bolt,gjr_t,9,679,0.05,-1.7803227859533102,-2.406751292285091,-1.7586603164672852,-2.3172378043044612,-3.0733651285912997,-2.401053026077317,-3.0422778831563906
chronos_2,gjr_t,9,679,0.01,-2.773057022719071,-3.437901751321586,-2.821492910385132,-2.9120177071947575,-3.5561024330559676,-2.8582680724436296,-3.2020424487541796
chronos_2,gjr_t,9,679,0.025,-2.2077578117161347,-2.843375030347092,-2.46779465675354,-2.3402378198324785,-2.972520478078516,-2.399382904724979,-2.843171972500843
chronos_2,gjr_t,9,679,0.05,-1.7803227859533102,-2.406751292285091,-1.8782975673675537,-1.8980137204188763,-2.5338042628007154,-1.9654816706729348,-2.5038401451391037
chronos_base,gjr_t,9,679,0.01,-2.773057022719071,-3.437901751321586,-0.35794344544410706,-0.4840457434295448,-0.5770347943655411,-0.3793833083133875,-0.4174363174927208
chronos_base,gjr_t,9,679,0.025,-2.2077578117161347,-2.843375030347092,-0.2589378356933594,-0.4014956270624532,-0.4927807669716045,-0.3285884768693961,-0.3777122936325957
chronos_base,gjr_t,9,679,0.05,-1.7803227859533102,-2.406751292285091,-0.23609037697315216,-0.33764999052680644,-0.42944157749716605,-0.28055916235355516,-0.3401510382533654
chronos_bolt,gjr_t,9,696,0.01,-2.8826374660223375,-3.5737542761187506,-1.5390574932098389,-3.163397805553419,-3.9053119870493034,-3.0149131114099585,-3.3691847078776447
chronos_bolt,gjr_t,9,696,0.025,-2.294999825757694,-2.9557341682047618,-1.5390574932098389,-2.530663265735187,-3.241264077434308,-2.5420157922212545,-2.9993560490001197
chronos_bolt,gjr_t,9,696,0.05,-1.8506742278852104,-2.50185675581094,-1.5390574932098389,-2.0514847961834404,-2.752791815123081,-2.0948652961701644,-2.6496626556125245
chronos_2,gjr_t,9,696,0.01,-2.8826374660223375,-3.5737542761187506,-3.515216588973999,-3.8093200581733777,-4.714141753967308,-3.675862666057455,-4.113615804017313
chronos_2,gjr_t,9,696,0.025,-2.294999825757694,-2.9557341682047618,-3.0996453762054443,-3.0376513752114236,-3.904283995951683,-3.0915305110901787,-3.6566396943169996
chronos_2,gjr_t,9,696,0.05,-1.8506742278852104,-2.50185675581094,-2.407027006149292,-2.4532561901327883,-3.3085543121739716,-2.539012232068264,-3.2245435799077433
chronos_base,gjr_t,9,696,0.01,-2.8826374660223375,-3.5737542761187506,-0.35886961221694946,-0.576482771110804,-0.6993046606729921,-0.5476072062040565,-0.6057427753419058
chronos_base,gjr_t,9,696,0.025,-2.294999825757694,-2.9557341682047618,-0.33596307039260864,-0.4717352764409399,-0.5893733221800546,-0.470005289852554,-0.5450543098208107
chronos_base,gjr_t,9,696,0.05,-1.8506742278852104,-2.50185675581094,-0.3283275365829468,-0.39240857459895684,-0.5085080580401824,-0.39662839811922834,-0.48767001864129456
chronos_bolt,gjr_t,9,712,0.01,-2.753083568138808,-3.4131396299808214,-1.6714338064193726,-3.4594339935658938,-4.250194872698757,-3.2594777941408783,-3.6571487875230346
chronos_bolt,gjr_t,9,712,0.025,-2.1918560289488638,-2.822895097349679,-1.6714338064193726,-2.7771732571930334,-3.539938785407175,-2.7422171608345502,-3.246046696838393
chronos_bolt,gjr_t,9,712,0.05,-1.7674996827815697,-2.389416222278016,-1.6714338064193726,-2.257343699120921,-3.0141973285381436,-2.261028069738162,-2.8636131060586028
chronos_2,gjr_t,9,712,0.01,-2.753083568138808,-3.4131396299808214,-3.2745373249053955,-3.5056487611962686,-4.321899989526439,-3.395518830789335,-3.8179853492604
chronos_2,gjr_t,9,712,0.025,-2.1918560289488638,-2.822895097349679,-2.8818116188049316,-2.8013952013635195,-3.588748642539627,-2.8460060362137884,-3.3812502796225314
chronos_2,gjr_t,9,712,0.05,-1.7674996827815697,-2.389416222278016,-2.227268934249878,-2.264808824247867,-3.046059795281496,-2.3348139115058353,-2.9749712441087097
chronos_base,gjr_t,9,712,0.01,-2.753083568138808,-3.4131396299808214,-0.39995986223220825,-0.6054217256410304,-0.6998126906610751,-0.5209612488662592,-0.5608922901743432
chronos_base,gjr_t,9,712,0.025,-2.1918560289488638,-2.822895097349679,-0.3922683000564575,-0.5239821261351219,-0.6150313626263214,-0.4690219421043206,-0.5196126020951254
chronos_base,gjr_t,9,712,0.05,-1.7674996827815697,-2.389416222278016,-0.3845767676830292,-0.4619314924641991,-0.5522750417530248,-0.42070466024739495,-0.4812115827470747
chronos_bolt,gjr_t,9,729,0.01,-3.1349619327020966,-3.8865739256220455,-1.876150369644165,-3.914355360393559,-4.760009886970472,-3.6775632430195997,-4.108213538906184
chronos_bolt,gjr_t,9,729,0.025,-2.4958869001436077,-3.2144569720363934,-1.876150369644165,-3.162750701848913,-3.9935147081613143,-3.1012729685432836,-3.658225473791167
chronos_bolt,gjr_t,9,729,0.05,-2.0126683714614644,-2.7208505346194256,-1.876150369644165,-2.581086917556334,-3.41692081982782,-2.5554962187875105,-3.2320634605062177
chronos_2,gjr_t,9,729,0.01,-3.1349619327020966,-3.8865739256220455,-3.8881824016571045,-3.99032231412175,-4.865300625765064,-4.005806244521232,-4.4823757269391145
chronos_2,gjr_t,9,729,0.025,-2.4958869001436077,-3.2144569720363934,-3.412313461303711,-3.2126551291323118,-4.072226579142339,-3.3680675492203784,-3.984406536311726
chronos_2,gjr_t,9,729,0.05,-2.0126683714614644,-2.7208505346194256,-2.619198799133301,-2.610821661765313,-3.475638810659545,-2.7640959610635636,-3.5128039110789824
chronos_base,gjr_t,9,729,0.01,-3.1349619327020966,-3.8865739256220455,-0.38316720724105835,-0.4894897282808054,-0.5676629626897846,-0.4909153307686456,-0.533498526045008
chronos_base,gjr_t,9,729,0.025,-2.4958869001436077,-3.2144569720363934,-0.36752772331237793,-0.420010567100028,-0.4968073054405462,-0.433931087338899,-0.4890031899640786
chronos_base,gjr_t,9,729,0.05,-2.0126683714614644,-2.7208505346194256,-0.3518882691860199,-0.366240927220282,-0.44350633231865816,-0.3799640562370111,-0.4468638012200847
chronos_bolt,gjr_t,9,746,0.01,-4.011878187021005,-4.973732214033036,-1.79400634765625,-3.6001226726848894,-4.319418316407809,-3.273438298119286,-3.654636423983646
chronos_bolt,gjr_t,9,746,0.025,-3.1940401277303576,-4.113609698001986,-1.79400634765625,-2.9437935238516624,-3.6621005698083526,-2.786242810882665,-3.2631395629470012
chronos_bolt,gjr_t,9,746,0.05,-2.5756549873681145,-3.48193092749155,-1.79400634765625,-2.4287576711790675,-3.160452487116251,-2.337976100697637,-2.9029247938405147
chronos_2,gjr_t,9,746,0.01,-4.011878187021005,-4.973732214033036,-3.758188009262085,-3.9926460887097823,-4.809842539765995,-3.8100330306561947,-4.266042358630307
chronos_2,gjr_t,9,746,0.025,-3.1940401277303576,-4.113609698001986,-3.3256707191467285,-3.246986281324843,-4.063059580040103,-3.2272240616376946,-3.7977131398008868
chronos_2,gjr_t,9,746,0.05,-2.5756549873681145,-3.48193092749155,-2.604808807373047,-2.6618507050931526,-3.493133936206989,-2.6909837514285706,-3.3668052112423723
chronos_base,gjr_t,9,746,0.01,-4.011878187021005,-4.973732214033036,-0.4119397699832916,-0.5896615062310675,-0.6792745161875187,-0.5335057242377379,-0.5791174638834902
chronos_base,gjr_t,9,746,0.025,-3.1940401277303576,-4.113609698001986,-0.40421585515141484,-0.5078931387143617,-0.5973829848198413,-0.4752110154953103,-0.5322734431862672
chronos_base,gjr_t,9,746,0.05,-2.5756549873681145,-3.48193092749155,-0.3960959017276764,-0.4437277104982309,-0.5348854637779388,-0.4215742762525454,-0.48917243835371454
chronos_bolt,gjr_t,9,762,0.01,-2.9003573511846663,-3.595722531273149,-1.531112551689148,-3.12685173023196,-3.7957879151181957,-2.813497850860587,-3.164177397771803
chronos_bolt,gjr_t,9,762,0.025,-2.3091074386085415,-2.973903386723673,-1.531112551689148,-2.5341357906157134,-3.1900434448643744,-2.381548915713412,-2.8088882008536844
chronos_bolt,gjr_t,9,762,0.05,-1.8620505230931748,-2.5172359406470894,-1.531112551689148,-2.0761772606445854,-2.7351374308656085,-1.9931038940387078,-2.489382100553602
chronos_2,gjr_t,9,762,0.01,-2.9003573511846663,-3.595722531273149,-3.195934772491455,-3.245550459752252,-3.9532602750389003,-3.111349457956256,-3.5078064122896415
chronos_2,gjr_t,9,762,0.025,-2.3091074386085415,-2.973903386723673,-2.811521530151367,-2.6184788531914496,-3.312404963515953,-2.6230142791174567,-3.106138068189227
chronos_2,gjr_t,9,762,0.05,-1.8620505230931748,-2.5172359406470894,-2.170833110809326,-2.1339756165935806,-2.831131176249379,-2.183861977320658,-2.7449239154631266
chronos_base,gjr_t,9,762,0.01,-2.9003573511846663,-3.595722531273149,-0.36766067147254944,-0.4512753752511831,-0.5335768659431481,-0.3891635224631982,-0.4292700615978473
chronos_base,gjr_t,9,762,0.025,-2.3091074386085415,-2.973903386723673,-0.36766067147254944,-0.37835152019675516,-0.4590500665164096,-0.3397623611344589,-0.3886363257389316
chronos_base,gjr_t,9,762,0.05,-1.8620505230931748,-2.5172359406470894,-0.2737898826599121,-0.3220073269189842,-0.4030814346457842,-0.29533665795137465,-0.35209503318761937
chronos_bolt,gjr_t,9,779,0.01,-3.084605112872808,-3.824143980019143,-1.5596222877502441,-3.3300292408413545,-4.064442904270432,-2.9274970095652657,-3.310735496557731
chronos_bolt,gjr_t,9,779,0.025,-2.4557955275391294,-3.162823225259022,-1.5596222877502441,-2.6854074380038364,-3.401332303249603,-2.462542861510089,-2.9245945453195925
chronos_bolt,gjr_t,9,779,0.05,-1.9803389267238576,-2.677145576442737,-1.5596222877502441,-2.189810277846187,-2.905897412525579,-2.048292180567894,-2.5805624452530638
chronos_2,gjr_t,9,779,0.01,-3.084605112872808,-3.824143980019143,-3.2397987842559814,-3.3800343849737082,-4.129019187020057,-3.191018482390134,-3.611507370679191
chronos_2,gjr_t,9,779,0.025,-2.4557955275391294,-3.162823225259022,-2.8473215103149414,-2.7226229594581426,-3.4527521362118665,-2.680871251731251,-3.1878339014949857
chronos_2,gjr_t,9,779,0.05,-1.9803389267238576,-2.677145576442737,-2.193192720413208,-2.21719290092376,-2.947487566618763,-2.2263558149614764,-2.8103622221029103
chronos_base,gjr_t,9,779,0.01,-3.084605112872808,-3.824143980019143,-0.40471890568733215,-0.49834764226150496,-0.5859109571818959,-0.5560267264108978,-0.6158634276047258
chronos_base,gjr_t,9,779,0.025,-2.4557955275391294,-3.162823225259022,-0.3969358503818512,-0.42149010986911817,-0.5068490261808751,-0.48343140164500215,-0.5555735519733378
chronos_base,gjr_t,9,779,0.05,-1.9803389267238576,-2.677145576442737,-0.3813697397708893,-0.3624006179798833,-0.4477788814936684,-0.4187526309677626,-0.5018583154522973
chronos_bolt,gjr_t,9,796,0.01,-2.35229195751023,-2.9162576081520997,-1.1515604257583618,-2.3678377272187765,-2.887902434979703,-2.143706046665258,-2.4196967805437564
chronos_bolt,gjr_t,9,796,0.025,-1.8727674555851936,-2.411940382499828,-1.1515604257583618,-1.9174745747368718,-2.42026048609397,-1.8073665068518356,-2.141164013627805
chronos_bolt,gjr_t,9,796,0.05,-1.5101885525108558,-2.041567000673649,-1.1515604257583618,-1.5736698747107143,-2.073414935826521,-1.5068816954673827,-1.892323612711643
chronos_2,gjr_t,9,796,0.01,-2.35229195751023,-2.9162576081520997,-2.1728830337524414,-1.9510895543000408,-2.385265597192047,-1.9728220551180293,-2.2316779804097244
chronos_2,gjr_t,9,796,0.025,-1.8727674555851936,-2.411940382499828,-1.8796861171722412,-1.5751038577300462,-1.9948546967260794,-1.657364062861974,-1.9704378435005419
chronos_2,gjr_t,9,796,0.05,-1.5101885525108558,-2.041567000673649,-1.3910247087478638,-1.288078489622102,-1.7052906746677927,-1.3755347681101229,-1.7370466302380456
chronos_base,gjr_t,9,796,0.01,-2.35229195751023,-2.9162576081520997,-0.4083280861377716,-0.6206985219872989,-0.7142840017695238,-0.5327178022342438,-0.5758925869834148
chronos_base,gjr_t,9,796,0.025,-1.8727674555851936,-2.411940382499828,-0.40062379837036133,-0.5396558150466282,-0.6301319808773764,-0.4801023139168983,-0.5323201376906739
chronos_base,gjr_t,9,796,0.05,-1.5101885525108558,-2.041567000673649,-0.39291948080062866,-0.47778826794492635,-0.5677172337358904,-0.43309578268447513,-0.4933926324245642
chronos_bolt,gjr_t,9,813,0.01,-2.308689271355198,-2.8622011102630927,-1.065955638885498,-2.1293670087253025,-2.612538079838231,-1.9990530956283281,-2.258618069196639
chronos_bolt,gjr_t,9,813,0.025,-1.838053358405833,-2.3672320378630074,-1.065955638885498,-1.715608214317787,-2.17954238979599,-1.6827310128728883,-1.9966623532693226
chronos_bolt,gjr_t,9,813,0.05,-1.4821953107366717,-2.0037239918963436,-1.065955638885498,-1.4015916893501692,-1.86032837604814,-1.4001297420671048,-1.7626318436980608
chronos_2,gjr_t,9,813,0.01,-2.308689271355198,-2.8622011102630927,-2.0832326412200928,-1.843765546372253,-2.273312417211247,-1.8451142596461254,-2.091765877148703
chronos_2,gjr_t,9,813,0.025,-1.838053358405833,-2.3672320378630074,-1.788671851158142,-1.4759273084361835,-1.8883722689610531,-1.5445291988390666,-1.8428424567068686
chronos_2,gjr_t,9,813,0.05,-1.4821953107366717,-2.0037239918963436,-1.2977373600006104,-1.1967615558573221,-1.6045858650741014,-1.275987339765057,-1.6204549637521897
chronos_base,gjr_t,9,813,0.01,-2.308689271355198,-2.8622011102630927,-0.3736824095249176,-0.5797066730115268,-0.675264948405538,-0.47301974413735853,-0.5133814592724962
chronos_base,gjr_t,9,813,0.025,-1.838053358405833,-2.3672320378630074,-0.3660562336444855,-0.49787628376322995,-0.5896300172864815,-0.4238324380859567,-0.47264798957922555
chronos_base,gjr_t,9,813,0.05,-1.4821953107366717,-2.0037239918963436,-0.35843005776405334,-0.4357722395330804,-0.5264980492133859,-0.3798886353752682,-0.4362568208079103
chronos_bolt,gjr_t,9,829,0.01,-2.417590008673056,-2.9972109685090564,-1.05844247341156,-2.093728627519395,-2.566833986550194,-1.9476519506727792,-2.1921832487920407
chronos_bolt,gjr_t,9,829,0.025,-1.9247542273549332,-2.4788942340382483,-1.05844247341156,-1.691416228520854,-2.143753217290568,-1.647504257133119,-1.9447541140993672
chronos_bolt,gjr_t,9,829,0.05,-1.5521103764802513,-2.0982395348957303,-1.05844247341156,-1.3872017402870271,-1.8330221086636953,-1.3781676268102903,-1.7227243240453172
chronos_2,gjr_t,9,829,0.01,-2.417590008673056,-2.9972109685090564,-2.1207313537597656,-2.0398851029762763,-2.5183766420031004,-1.9836503542386432,-2.243208390061218
chronos_2,gjr_t,9,829,0.025,-1.9247542273549332,-2.4788942340382483,-1.8479702472686768,-1.632992483199687,-2.0904792095360287,-1.6650582296680105,-1.980574442177837
chronos_2,gjr_t,9,829,0.05,-1.5521103764802513,-2.0982395348957303,-1.3933683633804321,-1.325314593083491,-1.7762105090187206,-1.3791705446176945,-1.7449006587244769
chronos_base,gjr_t,9,829,0.01,-2.417590008673056,-2.9972109685090564,-0.4173421561717987,-0.5858006995092486,-0.6752888887369207,-0.5375777954599941,-0.5810759115135911
chronos_base,gjr_t,9,829,0.025,-1.9247542273549332,-2.4788942340382483,-0.40254549980163573,-0.5097030451432654,-0.5952628835027889,-0.48418643285233276,-0.537062317758186
chronos_base,gjr_t,9,829,0.05,-1.5521103764802513,-2.0982395348957303,-0.39457806944847107,-0.4521606749941757,-0.5364878903285608,-0.4362758541518783,-0.4975668517405127
