"cell_id","forecaster","erule","asset","alpha","n","esr_p","esback_version"
"ewma94.param.nvda.a01","ewma94","param","nvda",0.01,2639,0.0178339690819074,"0.3.1"
"hs250.param.nvda.a01","hs250","param","nvda",0.01,2639,0.00647864724089053,"0.3.1"
"hs500.param.nvda.a01","hs500","param","nvda",0.01,2639,0.0485760086932503,"0.3.1"
"fhs.param.nvda.a01","fhs","param","nvda",0.01,2639,0.632059030841036,"0.3.1"
"chronos_bolt.e1.nvda.a025","chronos_bolt","e1","nvda",0.025,2639,8.97826257784118e-12,"0.3.1"
"chronos_bolt.e2.nvda.a025","chronos_bolt","e2","nvda",0.025,2639,0.941882019671228,"0.3.1"
"chronos_bolt.e3.nvda.a025","chronos_bolt","e3","nvda",0.025,2639,0.181502756612824,"0.3.1"
"chronos_2.e1.nvda.a025","chronos_2","e1","nvda",0.025,2639,1.29976357565731e-07,"0.3.1"
"chronos_2.e2.nvda.a025","chronos_2","e2","nvda",0.025,2639,0.321851445130696,"0.3.1"
"chronos_2.e3.nvda.a025","chronos_2","e3","nvda",0.025,2639,0.0807228494734786,"0.3.1"
"timesfm_2_5.e1.nvda.a025","timesfm_2_5","e1","nvda",0.025,2639,2.27692309451299e-11,"0.3.1"
"timesfm_2_5.e2.nvda.a025","timesfm_2_5","e2","nvda",0.025,2639,0.891395541770405,"0.3.1"
"timesfm_2_5.e3.nvda.a025","timesfm_2_5","e3","nvda",0.025,2639,0.791487395532179,"0.3.1"
"moirai_2_0.e1.nvda.a025","moirai_2_0","e1","nvda",0.025,2639,1.89679315587554e-08,"0.3.1"
"moirai_2_0.e2.nvda.a025","moirai_2_0","e2","nvda",0.025,2639,0.0336774210143721,"0.3.1"
"moirai_2_0.e3.nvda.a025","moirai_2_0","e3","nvda",0.025,2639,0.55096374528026,"0.3.1"
"lag_llama.e1.nvda.a025","lag_llama","e1","nvda",0.025,2639,0,"0.3.1"
"lag_llama.e2.nvda.a025","lag_llama","e2","nvda",0.025,2639,0.000702510076529106,"0.3.1"
"lag_llama.e3.nvda.a025","lag_llama","e3","nvda",0.025,2639,2.21916737797034e-06,"0.3.1"
"garch_t.param.nvda.a025","garch_t","param","nvda",0.025,2639,0.88557313572824,"0.3.1"
"gjr_t.param.nvda.a025","gjr_t","param","nvda",0.025,2639,0.729961852851326,"0.3.1"
"ewma94.param.nvda.a025","ewma94","param","nvda",0.025,2639,0.00941249447744785,"0.3.1"
"hs250.param.nvda.a025","hs250","param","nvda",0.025,2639,0.000834523392079123,"0.3.1"
"hs500.param.nvda.a025","hs500","param","nvda",0.025,2639,0.0155170460426742,"0.3.1"
"fhs.param.nvda.a025","fhs","param","nvda",0.025,2639,0.142268032796614,"0.3.1"
"chronos_bolt.e1.nvda.a05","chronos_bolt","e1","nvda",0.05,2639,7.7715611723761e-16,"0.3.1"
"chronos_bolt.e2.nvda.a05","chronos_bolt","e2","nvda",0.05,2639,0.542857304292424,"0.3.1"
"chronos_bolt.e3.nvda.a05","chronos_bolt","e3","nvda",0.05,2639,0.0241963581510491,"0.3.1"
"chronos_2.e1.nvda.a05","chronos_2","e1","nvda",0.05,2639,2.32036612146658e-14,"0.3.1"
"chronos_2.e2.nvda.a05","chronos_2","e2","nvda",0.05,2639,0.174510043935831,"0.3.1"
"chronos_2.e3.nvda.a05","chronos_2","e3","nvda",0.05,2639,0.0948622147870313,"0.3.1"
"timesfm_2_5.e1.nvda.a05","timesfm_2_5","e1","nvda",0.05,2639,6.45039577307216e-14,"0.3.1"
"timesfm_2_5.e2.nvda.a05","timesfm_2_5","e2","nvda",0.05,2639,0.86886219369226,"0.3.1"
"timesfm_2_5.e3.nvda.a05","timesfm_2_5","e3","nvda",0.05,2639,0.59966242953667,"0.3.1"
"moirai_2_0.e1.nvda.a05","moirai_2_0","e1","nvda",0.05,2639,2.14062100267753e-07,"0.3.1"
"moirai_2_0.e2.nvda.a05","moirai_2_0","e2","nvda",0.05,2639,0.0690372020517109,"0.3.1"
"moirai_2_0.e3.nvda.a05","moirai_2_0","e3","nvda",0.05,2639,0.808149608751232,"0.3.1"
"lag_llama.e1.nvda.a05","lag_llama","e1","nvda",0.05,2639,0,"0.3.1"
"lag_llama.e2.nvda.a05","lag_llama","e2","nvda",0.05,2639,7.90572775022369e-08,"0.3.1"
"lag_llama.e3.nvda.a05","lag_llama","e3","nvda",0.05,2639,8.73536798451369e-11,"0.3.1"
"garch_t.param.nvda.a05","garch_t","param","nvda",0.05,2639,0.527924312082663,"0.3.1"
"gjr_t.param.nvda.a05","gjr_t","param","nvda",0.05,2639,0.654687207061217,"0.3.1"
"ewma94.param.nvda.a05","ewma94","param","nvda",0.05,2639,0.0304629524625329,"0.3.1"
"hs250.param.nvda.a05","hs250","param","nvda",0.05,2639,4.91555347542638e-05,"0.3.1"
"hs500.param.nvda.a05","hs500","param","nvda",0.05,2639,0.0024332388533328,"0.3.1"
"fhs.param.nvda.a05","fhs","param","nvda",0.05,2639,0.0699479933210247,"0.3.1"
"chronos_bolt.e1.rut.a01","chronos_bolt","e1","rut",0.01,2639,6.03876758498156e-06,"0.3.1"
"chronos_bolt.e2.rut.a01","chronos_bolt","e2","rut",0.01,2639,0.127401380302891,"0.3.1"
"chronos_bolt.e3.rut.a01","chronos_bolt","e3","rut",0.01,2639,0.0983068823626719,"0.3.1"
"chronos_2.e1.rut.a01","chronos_2","e1","rut",0.01,2639,1.43827095314686e-05,"0.3.1"
"chronos_2.e2.rut.a01","chronos_2","e2","rut",0.01,2639,0.00525123708807995,"0.3.1"
"chronos_2.e3.rut.a01","chronos_2","e3","rut",0.01,2639,5.35182786975952e-10,"0.3.1"
"timesfm_2_5.e1.rut.a01","timesfm_2_5","e1","rut",0.01,2639,9.08667106003236e-06,"0.3.1"
"timesfm_2_5.e2.rut.a01","timesfm_2_5","e2","rut",0.01,2639,0.293712976613571,"0.3.1"
"timesfm_2_5.e3.rut.a01","timesfm_2_5","e3","rut",0.01,2639,0.380878108134878,"0.3.1"
"moirai_2_0.e1.rut.a01","moirai_2_0","e1","rut",0.01,2639,0.00110522073873531,"0.3.1"
"moirai_2_0.e2.rut.a01","moirai_2_0","e2","rut",0.01,2639,0.584876503568952,"0.3.1"
"moirai_2_0.e3.rut.a01","moirai_2_0","e3","rut",0.01,2639,0.205507157127801,"0.3.1"
"lag_llama.e1.rut.a01","lag_llama","e1","rut",0.01,2639,1.11661437417476e-05,"0.3.1"
"lag_llama.e2.rut.a01","lag_llama","e2","rut",0.01,2639,0.0065722805774443,"0.3.1"
"lag_llama.e3.rut.a01","lag_llama","e3","rut",0.01,2639,0.00380382574336913,"0.3.1"
"garch_t.param.rut.a01","garch_t","param","rut",0.01,2639,0.0873637069562709,"0.3.1"
"gjr_t.param.rut.a01","gjr_t","param","rut",0.01,2639,0.0504072403680708,"0.3.1"
"ewma94.param.rut.a01","ewma94","param","rut",0.01,2639,0.000606789456764623,"0.3.1"
"hs250.param.rut.a01","hs250","param","rut",0.01,2639,0.0740785797144422,"0.3.1"
"hs500.param.rut.a01","hs500","param","rut",0.01,2639,0.0939501911646456,"0.3.1"
"fhs.param.rut.a01","fhs","param","rut",0.01,2639,0.958373389872554,"0.3.1"
"chronos_bolt.e1.rut.a025","chronos_bolt","e1","rut",0.025,2639,2.22041052211353e-10,"0.3.1"
"chronos_bolt.e2.rut.a025","chronos_bolt","e2","rut",0.025,2639,0.00717163389036612,"0.3.1"
"chronos_bolt.e3.rut.a025","chronos_bolt","e3","rut",0.025,2639,0.00770577905235104,"0.3.1"
"chronos_2.e1.rut.a025","chronos_2","e1","rut",0.025,2639,1.17181153669321e-10,"0.3.1"
"chronos_2.e2.rut.a025","chronos_2","e2","rut",0.025,2639,0.013657610911454,"0.3.1"
"chronos_2.e3.rut.a025","chronos_2","e3","rut",0.025,2639,4.28398414482611e-05,"0.3.1"
"timesfm_2_5.e1.rut.a025","timesfm_2_5","e1","rut",0.025,2639,1.88606309459161e-08,"0.3.1"
"timesfm_2_5.e2.rut.a025","timesfm_2_5","e2","rut",0.025,2639,0.0795026244520848,"0.3.1"
"timesfm_2_5.e3.rut.a025","timesfm_2_5","e3","rut",0.025,2639,0.323468866934468,"0.3.1"
"moirai_2_0.e1.rut.a025","moirai_2_0","e1","rut",0.025,2639,7.01311437623087e-06,"0.3.1"
"moirai_2_0.e2.rut.a025","moirai_2_0","e2","rut",0.025,2639,0.740777285648613,"0.3.1"
"moirai_2_0.e3.rut.a025","moirai_2_0","e3","rut",0.025,2639,0.470495866185281,"0.3.1"
"lag_llama.e1.rut.a025","lag_llama","e1","rut",0.025,2639,5.06994446425324e-12,"0.3.1"
"lag_llama.e2.rut.a025","lag_llama","e2","rut",0.025,2639,1.1290684035048e-05,"0.3.1"
"lag_llama.e3.rut.a025","lag_llama","e3","rut",0.025,2639,6.6405821451454e-05,"0.3.1"
"garch_t.param.rut.a025","garch_t","param","rut",0.025,2639,0.022037209499741,"0.3.1"
"gjr_t.param.rut.a025","gjr_t","param","rut",0.025,2639,0.0663711485742924,"0.3.1"
"ewma94.param.rut.a025","ewma94","param","rut",0.025,2639,9.1842237468942e-05,"0.3.1"
"hs250.param.rut.a025","hs250","param","rut",0.025,2639,0.0151367305924412,"0.3.1"
"hs500.param.rut.a025","hs500","param","rut",0.025,2639,0.0239600489964588,"0.3.1"
"fhs.param.rut.a025","fhs","param","rut",0.025,2639,0.429732017644942,"0.3.1"
"chronos_bolt.e1.rut.a05","chronos_bolt","e1","rut",0.05,2639,2.71860312039962e-12,"0.3.1"
"chronos_bolt.e2.rut.a05","chronos_bolt","e2","rut",0.05,2639,0.00324183917151888,"0.3.1"
"chronos_bolt.e3.rut.a05","chronos_bolt","e3","rut",0.05,2639,0.00351349544527224,"0.3.1"
"chronos_2.e1.rut.a05","chronos_2","e1","rut",0.05,2639,1.69836478214336e-10,"0.3.1"
"chronos_2.e2.rut.a05","chronos_2","e2","rut",0.05,2639,0.0149061801119433,"0.3.1"
"chronos_2.e3.rut.a05","chronos_2","e3","rut",0.05,2639,0.00388248173354344,"0.3.1"
"timesfm_2_5.e1.rut.a05","timesfm_2_5","e1","rut",0.05,2639,2.27653219608825e-08,"0.3.1"
"timesfm_2_5.e2.rut.a05","timesfm_2_5","e2","rut",0.05,2639,0.113718262340655,"0.3.1"
"timesfm_2_5.e3.rut.a05","timesfm_2_5","e3","rut",0.05,2639,0.446958147529196,"0.3.1"
"moirai_2_0.e1.rut.a05","moirai_2_0","e1","rut",0.05,2639,0.00020626184133532,"0.3.1"
"moirai_2_0.e2.rut.a05","moirai_2_0","e2","rut",0.05,2639,0.487293284578627,"0.3.1"
"moirai_2_0.e3.rut.a05","moirai_2_0","e3","rut",0.05,2639,0.694997352248986,"0.3.1"
"lag_llama.e1.rut.a05","lag_llama","e1","rut",0.05,2639,2.22044604925031e-16,"0.3.1"
"lag_llama.e2.rut.a05","lag_llama","e2","rut",0.05,2639,1.667693207974e-07,"0.3.1"
"lag_llama.e3.rut.a05","lag_llama","e3","rut",0.05,2639,9.42734198483564e-07,"0.3.1"
"garch_t.param.rut.a05","garch_t","param","rut",0.05,2639,0.0933927393383504,"0.3.1"
"gjr_t.param.rut.a05","gjr_t","param","rut",0.05,2639,0.104167552582554,"0.3.1"
"ewma94.param.rut.a05","ewma94","param","rut",0.05,2639,0.00201636589910803,"0.3.1"
"hs250.param.rut.a05","hs250","param","rut",0.05,2639,0.0127967734276606,"0.3.1"
"hs500.param.rut.a05","hs500","param","rut",0.05,2639,0.00589647943028404,"0.3.1"
"fhs.param.rut.a05","fhs","param","rut",0.05,2639,0.40365433111041,"0.3.1"
"chronos_bolt.e1.spx.a01","chronos_bolt","e1","spx",0.01,2639,1.46197165484807e-10,"0.3.1"
"chronos_bolt.e2.spx.a01","chronos_bolt","e2","spx",0.01,2639,0.0884248558491668,"0.3.1"
"chronos_bolt.e3.spx.a01","chronos_bolt","e3","spx",0.01,2639,0.0962346629391662,"0.3.1"
"chronos_2.e1.spx.a01","chronos_2","e1","spx",0.01,2639,2.15339857057018e-10,"0.3.1"
"chronos_2.e2.spx.a01","chronos_2","e2","spx",0.01,2639,2.30672414502919e-09,"0.3.1"
"chronos_2.e3.spx.a01","chronos_2","e3","spx",0.01,2639,0.00101171619146245,"0.3.1"
"timesfm_2_5.e1.spx.a01","timesfm_2_5","e1","spx",0.01,2639,3.8040933736383e-09,"0.3.1"
"timesfm_2_5.e2.spx.a01","timesfm_2_5","e2","spx",0.01,2639,0.545636875622623,"0.3.1"
"timesfm_2_5.e3.spx.a01","timesfm_2_5","e3","spx",0.01,2639,0.266566085947753,"0.3.1"
"moirai_2_0.e1.spx.a01","moirai_2_0","e1","spx",0.01,2639,5.86758419629518e-10,"0.3.1"
"moirai_2_0.e2.spx.a01","moirai_2_0","e2","spx",0.01,2639,0.00011529659056142,"0.3.1"
"moirai_2_0.e3.spx.a01","moirai_2_0","e3","spx",0.01,2639,0.108686121759674,"0.3.1"
"lag_llama.e1.spx.a01","lag_llama","e1","spx",0.01,2639,2.86182189057627e-12,"0.3.1"
"lag_llama.e2.spx.a01","lag_llama","e2","spx",0.01,2639,0.0349976353411219,"0.3.1"
"lag_llama.e3.spx.a01","lag_llama","e3","spx",0.01,2639,0.0053078376213096,"0.3.1"
"garch_t.param.spx.a01","garch_t","param","spx",0.01,2639,0.0167044761475247,"0.3.1"
"gjr_t.param.spx.a01","gjr_t","param","spx",0.01,2639,0.0300815131540557,"0.3.1"
"ewma94.param.spx.a01","ewma94","param","spx",0.01,2639,2.55585441699679e-10,"0.3.1"
"hs250.param.spx.a01","hs250","param","spx",0.01,2639,0.00445980650494859,"0.3.1"
"hs500.param.spx.a01","hs500","param","spx",0.01,2639,0.0486748720120749,"0.3.1"
"fhs.param.spx.a01","fhs","param","spx",0.01,2639,0.0190751774275871,"0.3.1"
"chronos_bolt.e1.spx.a025","chronos_bolt","e1","spx",0.025,2639,2.72004641033163e-14,"0.3.1"
"chronos_bolt.e2.spx.a025","chronos_bolt","e2","spx",0.025,2639,0.18435100493622,"0.3.1"
"chronos_bolt.e3.spx.a025","chronos_bolt","e3","spx",0.025,2639,0.062388943459866,"0.3.1"
"chronos_2.e1.spx.a025","chronos_2","e1","spx",0.025,2639,2.44249065417534e-15,"0.3.1"
"chronos_2.e2.spx.a025","chronos_2","e2","spx",0.025,2639,0.00024208672510051,"0.3.1"
"chronos_2.e3.spx.a025","chronos_2","e3","spx",0.025,2639,0.0289546761242852,"0.3.1"
"timesfm_2_5.e1.spx.a025","timesfm_2_5","e1","spx",0.025,2639,1.11022302462516e-16,"0.3.1"
"timesfm_2_5.e2.spx.a025","timesfm_2_5","e2","spx",0.025,2639,0.663823761888467,"0.3.1"
"timesfm_2_5.e3.spx.a025","timesfm_2_5","e3","spx",0.025,2639,0.580674006888485,"0.3.1"
"moirai_2_0.e1.spx.a025","moirai_2_0","e1","spx",0.025,2639,6.24222895595494e-11,"0.3.1"
"moirai_2_0.e2.spx.a025","moirai_2_0","e2","spx",0.025,2639,0.00177057144458592,"0.3.1"
"moirai_2_0.e3.spx.a025","moirai_2_0","e3","spx",0.025,2639,0.377581451715267,"0.3.1"
"lag_llama.e1.spx.a025","lag_llama","e1","spx",0.025,2639,0,"0.3.1"
"lag_llama.e2.spx.a025","lag_llama","e2","spx",0.025,2639,0.0188799435965974,"0.3.1"
"lag_llama.e3.spx.a025","lag_llama","e3","spx",0.025,2639,0.00056578433741139,"0.3.1"
"garch_t.param.spx.a025","garch_t","param","spx",0.025,2639,0.00401796530636922,"0.3.1"
"gjr_t.param.spx.a025","gjr_t","param","spx",0.025,2639,0.00823896205713703,"0.3.1"
"ewma94.param.spx.a025","ewma94","param","spx",0.025,2639,9.99371415177919e-07,"0.3.1"
"hs250.param.spx.a025","hs250","param","spx",0.025,2639,0.00245866450544463,"0.3.1"
"hs500.param.spx.a025","hs500","param","spx",0.025,2639,0.00849374607994569,"0.3.1"
"fhs.param.spx.a025","fhs","param","spx",0.025,2639,0.0951993555009422,"0.3.1"
"chronos_bolt.e1.spx.a05","chronos_bolt","e1","spx",0.05,2639,0,"0.3.1"
"chronos_bolt.e2.spx.a05","chronos_bolt","e2","spx",0.05,2639,0.113836778040446,"0.3.1"
"chronos_bolt.e3.spx.a05","chronos_bolt","e3","spx",0.05,2639,0.0359847373243722,"0.3.1"
"chronos_2.e1.spx.a05","chronos_2","e1","spx",0.05,2639,2.22044604925031e-16,"0.3.1"
"chronos_2.e2.spx.a05","chronos_2","e2","spx",0.05,2639,0.000108033826529907,"0.3.1"
"chronos_2.e3.spx.a05","chronos_2","e3","spx",0.05,2639,6.55780043908871e-05,"0.3.1"
"timesfm_2_5.e1.spx.a05","timesfm_2_5","e1","spx",0.05,2639,0,"0.3.1"
"timesfm_2_5.e2.spx.a05","timesfm_2_5","e2","spx",0.05,2639,0.731768193804221,"0.3.1"
"timesfm_2_5.e3.spx.a05","timesfm_2_5","e3","spx",0.05,2639,0.590008103056405,"0.3.1"
"moirai_2_0.e1.spx.a05","moirai_2_0","e1","spx",0.05,2639,5.45296030551867e-11,"0.3.1"
"moirai_2_0.e2.spx.a05","moirai_2_0","e2","spx",0.05,2639,0.000562683631250005,"0.3.1"
"moirai_2_0.e3.spx.a05","moirai_2_0","e3","spx",0.05,2639,0.0706480954279227,"0.3.1"
"lag_llama.e1.spx.a05","lag_llama","e1","spx",0.05,2639,0,"0.3.1"
"lag_llama.e2.spx.a05","lag_llama","e2","spx",0.05,2639,0.00423266408470613,"0.3.1"
"lag_llama.e3.spx.a05","lag_llama","e3","spx",0.05,2639,0.000251122332901699,"0.3.1"
"garch_t.param.spx.a05","garch_t","param","spx",0.05,2639,0.00864156959738682,"0.3.1"
"gjr_t.param.spx.a05","gjr_t","param","spx",0.05,2639,0.0137826241241147,"0.3.1"
"ewma94.param.spx.a05","ewma94","param","spx",0.05,2639,7.27724897209292e-06,"0.3.1"
"hs250.param.spx.a05","hs250","param","spx",0.05,2639,0.00177835871569254,"0.3.1"
"hs500.param.spx.a05","hs500","param","spx",0.05,2639,0.00278496590256538,"0.3.1"
"fhs.param.spx.a05","fhs","param","spx",0.05,2639,0.128112392432155,"0.3.1"
"chronos_bolt.e1.usdcad.a01","chronos_bolt","e1","usdcad",0.01,2734,2.25351177062239e-05,"0.3.1"
"chronos_bolt.e2.usdcad.a01","chronos_bolt","e2","usdcad",0.01,2734,0.185810271240633,"0.3.1"
"chronos_bolt.e3.usdcad.a01","chronos_bolt","e3","usdcad",0.01,2734,0.110592595800606,"0.3.1"
"chronos_2.e1.usdcad.a01","chronos_2","e1","usdcad",0.01,2734,0.00316131982824897,"0.3.1"
"chronos_2.e2.usdcad.a01","chronos_2","e2","usdcad",0.01,2734,0.0176812404735809,"0.3.1"
"chronos_2.e3.usdcad.a01","chronos_2","e3","usdcad",0.01,2734,0.128885619889689,"0.3.1"
"timesfm_2_5.e1.usdcad.a01","timesfm_2_5","e1","usdcad",0.01,2734,0.019326587391564,"0.3.1"
"timesfm_2_5.e2.usdcad.a01","timesfm_2_5","e2","usdcad",0.01,2734,0.260937299726562,"0.3.1"
"timesfm_2_5.e3.usdcad.a01","timesfm_2_5","e3","usdcad",0.01,2734,0.27639507178016,"0.3.1"
"moirai_2_0.e1.usdcad.a01","moirai_2_0","e1","usdcad",0.01,2734,0.0087192593420885,"0.3.1"
"moirai_2_0.e2.usdcad.a01","moirai_2_0","e2","usdcad",0.01,2734,0.210598333787415,"0.3.1"
"moirai_2_0.e3.usdcad.a01","moirai_2_0","e3","usdcad",0.01,2734,0.194834269523877,"0.3.1"
"lag_llama.e1.usdcad.a01","lag_llama","e1","usdcad",0.01,2734,1.68194322913706e-08,"0.3.1"
"lag_llama.e2.usdcad.a01","lag_llama","e2","usdcad",0.01,2734,0.00561117846603998,"0.3.1"
"lag_llama.e3.usdcad.a01","lag_llama","e3","usdcad",0.01,2734,0.0025215197179671,"0.3.1"
"garch_t.param.usdcad.a01","garch_t","param","usdcad",0.01,2734,0.509448612183555,"0.3.1"
"gjr_t.param.usdcad.a01","gjr_t","param","usdcad",0.01,2734,0.283180822324526,"0.3.1"
"ewma94.param.usdcad.a01","ewma94","param","usdcad",0.01,2734,0.0149931245071868,"0.3.1"
"hs250.param.usdcad.a01","hs250","param","usdcad",0.01,2734,0.00381315237220881,"0.3.1"
"hs500.param.usdcad.a01","hs500","param","usdcad",0.01,2734,0.0786364864814655,"0.3.1"
"fhs.param.usdcad.a01","fhs","param","usdcad",0.01,2734,0.139743393382748,"0.3.1"
"chronos_bolt.e1.usdcad.a025","chronos_bolt","e1","usdcad",0.025,2734,2.63656884103014e-08,"0.3.1"
"chronos_bolt.e2.usdcad.a025","chronos_bolt","e2","usdcad",0.025,2734,0.0297231488820934,"0.3.1"
"chronos_bolt.e3.usdcad.a025","chronos_bolt","e3","usdcad",0.025,2734,0.0184211183133175,"0.3.1"
"chronos_2.e1.usdcad.a025","chronos_2","e1","usdcad",0.025,2734,7.32026260392704e-05,"0.3.1"
"chronos_2.e2.usdcad.a025","chronos_2","e2","usdcad",0.025,2734,0.00686083197248077,"0.3.1"
"chronos_2.e3.usdcad.a025","chronos_2","e3","usdcad",0.025,2734,0.0861488938383547,"0.3.1"
"timesfm_2_5.e1.usdcad.a025","timesfm_2_5","e1","usdcad",0.025,2734,0.000396983044420707,"0.3.1"
"timesfm_2_5.e2.usdcad.a025","timesfm_2_5","e2","usdcad",0.025,2734,0.181823777604108,"0.3.1"
"timesfm_2_5.e3.usdcad.a025","timesfm_2_5","e3","usdcad",0.025,2734,0.463316131165496,"0.3.1"
"moirai_2_0.e1.usdcad.a025","moirai_2_0","e1","usdcad",0.025,2734,0.00207214763703567,"0.3.1"
"moirai_2_0.e2.usdcad.a025","moirai_2_0","e2","usdcad",0.025,2734,0.0263537041764075,"0.3.1"
"moirai_2_0.e3.usdcad.a025","moirai_2_0","e3","usdcad",0.025,2734,0.436920041869434,"0.3.1"
"lag_llama.e1.usdcad.a025","lag_llama","e1","usdcad",0.025,2734,5.80646641878957e-13,"0.3.1"
"lag_llama.e2.usdcad.a025","lag_llama","e2","usdcad",0.025,2734,0.000244864009920742,"0.3.1"
"lag_llama.e3.usdcad.a025","lag_llama","e3","usdcad",0.025,2734,2.60575327244439e-05,"0.3.1"
"garch_t.param.usdcad.a025","garch_t","param","usdcad",0.025,2734,0.588880165102314,"0.3.1"
"gjr_t.param.usdcad.a025","gjr_t","param","usdcad",0.025,2734,0.348352086855417,"0.3.1"
"ewma94.param.usdcad.a025","ewma94","param","usdcad",0.025,2734,0.00558747730638975,"0.3.1"
"hs250.param.usdcad.a025","hs250","param","usdcad",0.025,2734,0.00610153873734376,"0.3.1"
"hs500.param.usdcad.a025","hs500","param","usdcad",0.025,2734,0.0822655822172443,"0.3.1"
"fhs.param.usdcad.a025","fhs","param","usdcad",0.025,2734,0.113826411736377,"0.3.1"
"chronos_bolt.e1.usdcad.a05","chronos_bolt","e1","usdcad",0.05,2734,3.76959574666103e-11,"0.3.1"
"chronos_bolt.e2.usdcad.a05","chronos_bolt","e2","usdcad",0.05,2734,0.0044586758815065,"0.3.1"
"chronos_bolt.e3.usdcad.a05","chronos_bolt","e3","usdcad",0.05,2734,0.00114508694975002,"0.3.1"
"chronos_2.e1.usdcad.a05","chronos_2","e1","usdcad",0.05,2734,4.57877793458294e-08,"0.3.1"
"chronos_2.e2.usdcad.a05","chronos_2","e2","usdcad",0.05,2734,0.00993739338018096,"0.3.1"
"chronos_2.e3.usdcad.a05","chronos_2","e3","usdcad",0.05,2734,0.0980918982968562,"0.3.1"
"timesfm_2_5.e1.usdcad.a05","timesfm_2_5","e1","usdcad",0.05,2734,8.88508538360311e-05,"0.3.1"
"timesfm_2_5.e2.usdcad.a05","timesfm_2_5","e2","usdcad",0.05,2734,0.275759410280494,"0.3.1"
"timesfm_2_5.e3.usdcad.a05","timesfm_2_5","e3","usdcad",0.05,2734,0.495923012261613,"0.3.1"
"moirai_2_0.e1.usdcad.a05","moirai_2_0","e1","usdcad",0.05,2734,0.00938729439591823,"0.3.1"
"moirai_2_0.e2.usdcad.a05","moirai_2_0","e2","usdcad",0.05,2734,0.0234236983399334,"0.3.1"
"moirai_2_0.e3.usdcad.a05","moirai_2_0","e3","usdcad",0.05,2734,0.475659057371853,"0.3.1"
"lag_llama.e1.usdcad.a05","lag_llama","e1","usdcad",0.05,2734,0,"0.3.1"
"lag_llama.e2.usdcad.a05","lag_llama","e2","usdcad",0.05,2734,5.86842200200888e-06,"0.3.1"
"lag_llama.e3.usdcad.a05","lag_llama","e3","usdcad",0.05,2734,7.57946604368342e-08,"0.3.1"
"garch_t.param.usdcad.a05","garch_t","param","usdcad",0.05,2734,0.696610854986871,"0.3.1"
"gjr_t.param.usdcad.a05","gjr_t","param","usdcad",0.05,2734,0.363313317423358,"0.3.1"
"ewma94.param.usdcad.a05","ewma94","param","usdcad",0.05,2734,0.00470117928066982,"0.3.1"
"hs250.param.usdcad.a05","hs250","param","usdcad",0.05,2734,0.00231768790846654,"0.3.1"
"hs500.param.usdcad.a05","hs500","param","usdcad",0.05,2734,0.105894388918603,"0.3.1"
"fhs.param.usdcad.a05","fhs","param","usdcad",0.05,2734,0.0680976717533079,"0.3.1"
"chronos_bolt.e1.usdchf.a01","chronos_bolt","e1","usdchf",0.01,2733,5.85604252090199e-07,"0.3.1"
"chronos_bolt.e2.usdchf.a01","chronos_bolt","e2","usdchf",0.01,2733,0.0312963790327999,"0.3.1"
"chronos_bolt.e3.usdchf.a01","chronos_bolt","e3","usdchf",0.01,2733,0.00155495243912607,"0.3.1"
"chronos_2.e1.usdchf.a01","chronos_2","e1","usdchf",0.01,2733,1.63831856314633e-06,"0.3.1"
"chronos_2.e2.usdchf.a01","chronos_2","e2","usdchf",0.01,2733,0.103265991402032,"0.3.1"
"chronos_2.e3.usdchf.a01","chronos_2","e3","usdchf",0.01,2733,0.00391519036897248,"0.3.1"
"timesfm_2_5.e1.usdchf.a01","timesfm_2_5","e1","usdchf",0.01,2733,3.37142149656744e-05,"0.3.1"
"timesfm_2_5.e2.usdchf.a01","timesfm_2_5","e2","usdchf",0.01,2733,0.0782507811197929,"0.3.1"
"timesfm_2_5.e3.usdchf.a01","timesfm_2_5","e3","usdchf",0.01,2733,0.00185525061173786,"0.3.1"
"moirai_2_0.e1.usdchf.a01","moirai_2_0","e1","usdchf",0.01,2733,0.0113449310619503,"0.3.1"
"moirai_2_0.e2.usdchf.a01","moirai_2_0","e2","usdchf",0.01,2733,0.0597659626327214,"0.3.1"
"moirai_2_0.e3.usdchf.a01","moirai_2_0","e3","usdchf",0.01,2733,0.00053964459068534,"0.3.1"
"lag_llama.e1.usdchf.a01","lag_llama","e1","usdchf",0.01,2733,9.66988674688807e-08,"0.3.1"
"lag_llama.e2.usdchf.a01","lag_llama","e2","usdchf",0.01,2733,0.013341021060147,"0.3.1"
"lag_llama.e3.usdchf.a01","lag_llama","e3","usdchf",0.01,2733,0.000137484835561641,"0.3.1"
"garch_t.param.usdchf.a01","garch_t","param","usdchf",0.01,2733,0.904292591208162,"0.3.1"
"gjr_t.param.usdchf.a01","gjr_t","param","usdchf",0.01,2733,0.615629495513161,"0.3.1"
"ewma94.param.usdchf.a01","ewma94","param","usdchf",0.01,2733,0.00126864791451764,"0.3.1"
"hs250.param.usdchf.a01","hs250","param","usdchf",0.01,2733,0.0789881152356156,"0.3.1"
"hs500.param.usdchf.a01","hs500","param","usdchf",0.01,2733,0,"0.3.1"
"fhs.param.usdchf.a01","fhs","param","usdchf",0.01,2733,0.045193576107037,"0.3.1"
"chronos_bolt.e1.usdchf.a025","chronos_bolt","e1","usdchf",0.025,2733,3.46697226483172e-10,"0.3.1"
