model,dgp,path,t,alpha,true_v,true_e,e2_v,e2_e,e3_v,e3_e
chronos_2,garch_t,1,679,0.05,-4.0075877021797615,-5.417706809836861,-3.621817864248179,-4.629659191788091,-3.851521777129671,-5.229860968474618
chronos_2,garch_t,1,696,0.01,-3.8179463238338007,-4.733304885411206,-3.7600871899854815,-4.482130735312908,-4.410703540277197,-5.464133232607481
chronos_2,garch_t,1,696,0.025,-3.03964208168066,-3.9147601926158693,-3.0845501497505925,-3.8170690807911214,-3.484630759868299,-4.511230322417137
chronos_2,garch_t,1,696,0.05,-2.4511493201113983,-3.3136164072645546,-2.5473439702111165,-3.302431630395942,-2.7997862740978054,-3.8065445597815373
chronos_2,garch_t,1,712,0.01,-4.0743997702745816,-5.051243443986796,-4.630597329695998,-5.478642708209038,-5.1810906639589165,-6.477122934330383
chronos_2,garch_t,1,712,0.025,-3.2438164261252598,-4.17771667713171,-3.824596066026875,-4.69359206273663,-4.10128626497578,-5.3236572556578095
chronos_2,garch_t,1,712,0.05,-2.6157942987375855,-3.5361937500943506,-3.1782383903909768,-4.080758154979495,-3.325410200978536,-4.494853065225572
chronos_2,garch_t,1,729,0.01,-3.527525119496987,-4.373254746221694,-3.914729270675965,-4.629108289856024,-4.421251209699941,-5.486265978063233
chronos_2,garch_t,1,729,0.025,-2.8084244481053107,-3.6169746101596796,-3.2262995978612916,-3.96484166896054,-3.4982619110595334,-4.527081178948212
chronos_2,garch_t,1,729,0.05,-2.2646967937591445,-3.0615582623659496,-2.670117677412174,-3.442259432579756,-2.8209456204938603,-3.8232035813849965
chronos_2,garch_t,1,746,0.01,-3.4083785296666864,-4.225542576408487,-3.2651371016182513,-3.8685750471776528,-3.5318676540095413,-4.40077921024689
chronos_2,garch_t,1,746,0.025,-2.7135663863048873,-3.494806751475583,-2.683148158937122,-3.307320566354661,-2.7791013291148325,-3.6182968322922218
chronos_2,garch_t,1,746,0.05,-2.1882038161515194,-2.958150288171368,-2.2127556687963974,-2.865578107753349,-2.2268068389938143,-3.0442000752121245
chronos_2,garch_t,1,762,0.01,-2.960339014319515,-3.6700848913144446,-2.6616997315179676,-3.1739170298604527,-2.852700040588302,-3.563518117658579
chronos_2,garch_t,1,762,0.025,-2.356861590167907,-3.0354060395140907,-2.1726909108979613,-2.6990660882715742,-2.236895235480202,-2.923403925084548
chronos_2,garch_t,1,762,0.05,-1.90055918726541,-2.5692943527462595,-1.7795985489907729,-2.32745376288641,-1.7850875634262984,-2.453760783627137
chronos_2,garch_t,1,779,0.01,-2.713555536753618,-3.364134691671911,-2.201699811221624,-2.6248736288581926,-2.358845833140453,-2.972897305038402
chronos_2,garch_t,1,779,0.025,-2.1603859512124726,-2.7823647308557287,-1.7967063355515802,-2.2322604506107653,-1.8486991910562451,-2.4268571489222177
chronos_2,garch_t,1,779,0.05,-1.7421223990177006,-2.3551096285663187,-1.4707218349729057,-1.924583697337612,-1.4826950475409568,-2.035101243506948
chronos_2,garch_t,1,796,0.01,-2.5965586193924723,-3.2190875816414373,-2.1558542490266146,-2.586238970023871,-2.2515097574040714,-2.841100741972592
chronos_2,garch_t,1,796,0.025,-2.0672393422049504,-2.662401055126452,-1.7532457493911204,-2.1898364566954838,-1.7647999964341377,-2.3178047529288137
chronos_2,garch_t,1,796,0.05,-1.6670095267767586,-2.2535673668149867,-1.433103510866927,-1.8831160193603704,-1.4167863918105132,-1.9436307830678308
chronos_2,garch_t,1,813,0.01,-3.516281180768308,-4.359315055717539,-2.521466375349076,-3.0449504668830376,-2.5466976920031272,-3.2248506649050492
chronos_2,garch_t,1,813,0.025,-2.7994726330653306,-3.6054455523862727,-2.035844307508699,-2.564075734578845,-1.9868796486799334,-2.6229508055688395
chronos_2,garch_t,1,813,0.05,-2.257478103281982,-3.051799586708033,-1.6514067649994038,-2.1937162645921857,-1.5865911999707978,-2.1925724641675726
chronos_2,garch_t,1,829,0.01,-4.538632091449118,-5.626776185257695,-5.1142067755376255,-6.049297141149247,-6.720324638142794,-8.165430401052483
chronos_2,garch_t,1,829,0.025,-3.61341305725376,-4.653720805244972,-4.248725538368069,-5.1909383100033395,-5.401782118411107,-6.843051693993506
chronos_2,garch_t,1,829,0.05,-2.9138348267872503,-3.9391035098842098,-3.5644070545162263,-4.530683515306453,-4.406669107326774,-5.84504348623162
chronos_2,garch_t,1,846,0.01,-5.233706390730239,-6.48849562745442,-6.317296749914108,-7.462672281555601,-6.3949567127901785,-7.7564627047640355
chronos_2,garch_t,1,846,0.025,-4.1667935688655735,-5.366420504753516,-5.2109734315135645,-6.396847318200604,-5.12715773724028,-6.502567995317063
chronos_2,garch_t,1,846,0.05,-3.360077584437918,-4.542362279654724,-4.316067286314217,-5.557268874224085,-4.1595102886832835,-5.545532976552195
chronos_2,garch_t,1,863,0.01,-4.267365491286872,-5.290472996346561,-4.1324969403519205,-4.865962199376862,-4.231264076978544,-5.228768993291017
chronos_2,garch_t,1,863,0.025,-3.3974452821019008,-4.375575541318094,-3.4106211388302228,-4.179263339997725,-3.3518920501073652,-4.325675813228212
chronos_2,garch_t,1,863,0.05,-2.7396796956881455,-3.7036697502660583,-2.820774317026967,-3.632585199225636,-2.7005928264683354,-3.656807724324616
chronos_2,garch_t,1,880,0.01,-5.69434715257406,-7.059575727466274,-6.286749140693293,-7.427892751901317,-6.93398257281071,-8.29458831948263
chronos_2,garch_t,1,880,0.025,-4.533530794975111,-5.838742000292942,-5.175909427450212,-6.363326508986425,-5.5633422555807766,-7.00921080766056
chronos_2,garch_t,1,880,0.05,-3.655812305264294,-4.942154905541565,-4.273590200053676,-5.521065267226733,-4.469714745369001,-5.983614091829852
chronos_2,garch_t,1,896,0.01,-6.802229853887326,-8.433075027300045,-7.09166483732401,-8.50103486038717,-7.334616023014944,-8.444661835678371
chronos_2,garch_t,1,896,0.025,-5.4155669984323405,-6.974717922771027,-5.782142308827706,-7.205727677025308,-6.047391152314814,-7.344192515499349
chronos_2,garch_t,1,896,0.05,-4.367081060703561,-5.903692335619909,-4.7445925452049575,-6.207226987626381,-4.931635834652721,-6.390315284051906
chronos_2,garch_t,1,913,0.01,-6.289623789932716,-7.797570863278334,-7.189682583229418,-8.773938164783756,-7.392507166187141,-8.397765079506577
chronos_2,garch_t,1,913,0.025,-5.007457813241777,-6.449113410959046,-5.784835836964794,-7.338992755396201,-6.1152453976024095,-7.367595653894325
chronos_2,garch_t,1,913,0.05,-4.037984237811187,-5.4587987410243555,-4.69893917797581,-6.2609051142025205,-4.9443326901352895,-6.423201559463656
chronos_2,garch_t,1,930,0.01,-5.042128487959319,-6.2509866249151,-6.5914992700747685,-8.14765763615499,-6.467349095554284,-7.439898195154122
chronos_2,garch_t,1,930,0.025,-4.014269618607973,-5.169984650516746,-5.260309863226599,-6.753546582190369,-5.309241675093996,-6.466561471952874
chronos_2,garch_t,1,930,0.05,-3.237083176896386,-4.376090774492859,-4.250581654229594,-5.726363833611861,-4.289123616124033,-5.60919854408077
chronos_2,garch_t,1,946,0.01,-4.026542016277712,-4.991911719131448,-4.879948669589588,-6.071759976284805,-5.287895960756378,-6.083289238309893
chronos_2,garch_t,1,946,0.025,-3.205714674386243,-4.128645366441616,-3.879627313284326,-5.010134328939442,-4.305661498779802,-5.27668669666267
chronos_2,garch_t,1,946,0.05,-2.5850692724481394,-3.49465774476371,-3.128354350604198,-4.2358693272680314,-3.4209590504477148,-4.550176610679556
chronos_2,garch_t,1,963,0.01,-3.4664247499885037,-4.297505468215992,-3.5654444814521846,-4.4653796544467115,-3.877086647670236,-4.484928702990721
chronos_2,garch_t,1,963,0.025,-2.7597796431208,-3.5543248833123555,-2.8214040241114877,-3.66733406674511,-3.144829847985622,-3.8740474012132298
chronos_2,garch_t,1,963,0.05,-2.2254699119550843,-3.008528918912547,-2.266968244558084,-3.089966784724641,-2.4952418059609363,-3.3321320664535596
chronos_2,garch_t,1,980,0.01,-3.555147029616003,-4.407499052197018,-3.200730489063634,-4.017514007209335,-3.3564097993048208,-3.9133165796428746
chronos_2,garch_t,1,980,0.025,-2.830415516929414,-3.64529694499789,-2.5282086210019723,-3.294086259793119,-2.710831855885119,-3.361280735546041
chronos_2,garch_t,1,980,0.05,-2.282430261038594,-3.0855314685891444,-2.028134336297974,-2.7718465289109857,-2.1513650722851834,-2.8828788302815282
chronos_2,garch_t,1,997,0.01,-3.0100968933460606,-3.731772299126807,-3.325640562917661,-4.201377941081823,-3.427814310854736,-3.999360937558194
chronos_2,garch_t,1,997,0.025,-2.3964761185440913,-3.086425657801054,-2.614520975450515,-3.428897473537066,-2.768399875726319,-3.4337642683930563
chronos_2,garch_t,1,997,0.05,-1.9325041076496312,-2.612479486938372,-2.0895350183243324,-2.8753360581115923,-2.198573787905264,-2.9450098218631955
chronos_2,garch_t,1,1013,0.01,-4.089703234438346,-5.070215937454783,-4.032829796756816,-5.076876598058347,-4.15563975616973,-4.776733366034539
chronos_2,garch_t,1,1013,0.025,-3.2560002154512873,-4.193408200069956,-3.180640096077395,-4.1545318840742675,-3.396242436395223,-4.1491688906076565
chronos_2,garch_t,1,1013,0.05,-2.625619234082065,-3.549475709985844,-2.5498219393934503,-3.491764825547091,-2.7164268762368997,-3.587370627315824
chronos_2,garch_t,1,1030,0.01,-6.225173791526112,-7.717668877643189,-7.0315681463328765,-8.899655679338517,-7.339893339156248,-8.734669467141183
chronos_2,garch_t,1,1030,0.025,-4.956146215145697,-6.383029116740112,-5.527641705150408,-7.255973915842957,-5.869836110549869,-7.396939577886937
chronos_2,garch_t,1,1030,0.05,-3.9966068698819033,-5.402862236407955,-4.422291863150696,-6.08344826840601,-4.6658162624463095,-6.301299689370219
chronos_2,garch_t,1,1047,0.01,-5.649866639981538,-7.004430942887857,-5.998637164672607,-7.707626400496777,-5.931581296315016,-7.101202161544411
chronos_2,garch_t,1,1047,0.025,-4.49811781992962,-5.793133569666947,-4.670148174058473,-6.219053093811229,-4.7491347571080595,-5.994948933739419
chronos_2,garch_t,1,1047,0.05,-3.6272554925299856,-4.903550026418458,-3.7111683573190124,-5.176465444094744,-3.8037389492870974,-5.110471598589302
chronos_2,garch_t,1,1064,0.01,-5.89328127861354,-7.306204619229256,-6.411382668120298,-8.251024637561532,-6.351755485100207,-7.49778025823481
chronos_2,garch_t,1,1064,0.025,-4.691911371783423,-6.042720613797957,-4.978246980504596,-6.647662882217197,-5.111451806301975,-6.388668800621685
chronos_2,garch_t,1,1064,0.05,-3.7835294616697266,-5.1148109169407325,-3.942584880944789,-5.52341931285392,-4.079716185091892,-5.466064265722254
chronos_2,garch_t,1,1080,0.01,-8.42901430480045,-10.449883577213349,-7.742408685597977,-10.371263513521091,-7.823594138060859,-10.139048618813028
chronos_2,garch_t,1,1080,0.025,-6.7107246710142645,-8.64275368604133,-5.86402216309847,-8.134578485632243,-5.950647272293492,-8.096232259260686
chronos_2,garch_t,1,1080,0.05,-5.411488515028233,-7.315587420152073,-4.564845190574776,-6.6340830357214875,-4.625660876061065,-6.651074398202556
chronos_2,garch_t,1,1097,0.01,-8.950207777322598,-11.096033994345538,-7.867141307226856,-10.832008399340413,-7.272852466721609,-9.223569739716005
chronos_2,garch_t,1,1097,0.025,-7.125670685809144,-9.17716336229684,-5.854996945226344,-8.343907030980082,-5.579804566952278,-7.465912304784234
chronos_2,garch_t,1,1097,0.05,-5.746098516704824,-7.767934073411036,-4.4985998558528415,-6.716915842721357,-4.336418630228856,-6.175076684321704
chronos_2,garch_t,1,1114,0.01,-12.410432329565944,-15.385852757776167,-13.494476622736853,-19.80939461454487,-11.612663006911331,-14.419669446374101
chronos_2,garch_t,1,1114,0.025,-9.880514067290205,-12.725130825870849,-9.678622729656485,-14.663733731647453,-8.955237382665054,-11.820869094140575
chronos_2,garch_t,1,1114,0.05,-7.967587856593526,-10.77108180693384,-7.247653926431608,-11.4807100584417,-6.908161850261308,-9.818953945087863
chronos_2,garch_t,1,1130,0.01,-7.526952111664842,-9.331550572095022,-6.889938869578066,-10.378020846845292,-5.949121990772475,-7.486346873949489
chronos_2,garch_t,1,1130,0.025,-5.992551608854813,-7.71781738117337,-4.83248939605414,-7.552371194807252,-4.520830919898779,-6.071603996316791
chronos_2,garch_t,1,1130,0.05,-4.832358023433927,-6.5326827300343515,-3.536694034166707,-5.8238566885842795,-3.432013368712248,-4.993114529432185
chronos_2,garch_t,1,1147,0.01,-4.8355770758506065,-5.994914190915813,-3.7968132770865015,-5.73173642504952,-3.5123775963001536,-4.458950437222671
chronos_2,garch_t,1,1147,0.025,-3.8498245711863115,-4.958195595022684,-2.6300309614787474,-4.155875543704033,-2.635061791169222,-3.5884814473445865
chronos_2,garch_t,1,1147,0.05,-3.104475667409472,-4.19682367902992,-1.8874409464881388,-3.182009321903733,-1.9671845421396705,-2.9258164971348455
chronos_2,garch_t,1,1164,0.01,-3.530216991095085,-4.376591998216735,-3.96877226049489,-6.024113106217905,-3.542117766654845,-4.415487177391018
chronos_2,garch_t,1,1164,0.025,-2.8105675704789754,-3.61973474109973,-2.7643342895797063,-4.361722465807961,-2.706455316759317,-3.6041385797553733
chronos_2,garch_t,1,1164,0.05,-2.2664249949117674,-3.063894552386064,-2.0081127178884635,-3.3478469007288276,-2.058879967007687,-2.975404631077792
chronos_2,garch_t,1,1181,0.01,-3.9653230408061675,-4.91601539919881,-5.03797430017427,-7.536791026585138,-4.550456600278047,-5.599422975502212
chronos_2,garch_t,1,1181,0.025,-3.1569754417576856,-4.065874026071363,-3.5681385347995174,-5.51388552004261,-3.528183802232675,-4.6191490927867065
chronos_2,garch_t,1,1181,0.05,-2.5457662447527913,-3.4415254625490306,-2.6436428263708414,-4.278006916834667,-2.727759252869964,-3.8516090757532413
chronos_2,garch_t,1,1197,0.01,-3.599543249120842,-4.4625393342890485,-6.236299257164215,-9.41504262812969,-5.24261663677497,-6.56712217910426
chronos_2,garch_t,1,1197,0.025,-2.8657613823838375,-3.690818945067723,-4.3948947054684995,-6.85109319439568,-4.02700365398754,-5.352867727795232
chronos_2,garch_t,1,1197,0.05,-2.3109329569972763,-3.1240631892823862,-3.2450037771777187,-5.2955723288405405,-3.1065996496337536,-4.433492338494482
chronos_2,garch_t,1,1214,0.01,-3.6100620540877166,-4.475580039085652,-6.128861330299192,-9.249899613535955,-5.244225328081064,-6.6099274710968094
chronos_2,garch_t,1,1214,0.025,-2.874135885196176,-3.7016044814439546,-4.319380818388,-6.7319966941291725,-3.9933439993648303,-5.358704008532421
chronos_2,garch_t,1,1214,0.05,-2.3176861063231287,-3.1331925173993023,-3.1889838593381183,-5.2038336011577275,-3.0472969971690707,-4.412398249015749
chronos_2,garch_t,1,1231,0.01,-2.9782558741661114,-3.692297346139625,-4.038298637371761,-6.215362541425685,-3.600752898399234,-4.5327817913596125
chronos_2,garch_t,1,1231,0.025,-2.371126023594148,-3.0537772275180384,-2.815189244469932,-4.4719774405290105,-2.7368391175758746,-3.675663021225758
chronos_2,garch_t,1,1231,0.05,-1.9120619416539042,-2.5848444929836227,-2.062243637492453,-3.4288049801622638,-2.0791316313423036,-3.023128654693168
chronos_2,garch_t,1,1248,0.01,-3.0253702222408694,-3.7507074323482965,-4.2758173558081385,-6.567068181630485,-4.0235688592010455,-5.00700029697758
chronos_2,garch_t,1,1248,0.025,-2.4086359158011126,-3.1020862813129337,-2.9816142275202506,-4.72993647604226,-3.04887239199744,-4.0829031699962846
chronos_2,garch_t,1,1248,0.05,-1.9423096959321704,-2.6257352922658197,-2.1829107012749502,-3.6280156090045055,-2.2783623932141395,-3.352392595531184
chronos_2,garch_t,1,1264,0.01,-2.9791704352241934,-3.693431174631975,-3.0355849627025497,-4.738997826587593,-2.8250057682854672,-3.5423019075469764
chronos_2,garch_t,1,1264,0.025,-2.3718541475756343,-3.054714979628786,-2.077314939525154,-3.3744903377493873,-2.1140807500069236,-2.868283083230161
chronos_2,garch_t,1,1264,0.05,-1.9126490965077387,-2.585638245506697,-1.4870424820481065,-2.557539828326702,-1.5520854484948745,-2.3354625991319184
chronos_2,garch_t,1,1281,0.01,-3.614686727124029,-4.481313484665952,-3.8432725227243028,-5.797477260740519,-3.6628250476082003,-4.547336169746255
chronos_2,garch_t,1,1281,0.025,-2.8778177993937213,-3.7063464249839675,-2.718807254971309,-4.22374220278444,-2.802823450704383,-3.7213712236411767
chronos_2,garch_t,1,1281,0.05,-2.320655180062571,-3.1372062963138183,-2.018828725402776,-3.271883244506913,-2.1303392447118243,-3.0755022125150466
chronos_2,garch_t,1,1298,0.01,-3.5010612270549686,-4.340446094460184,-3.944760790019753,-5.875466746556458,-3.6187274216308714,-4.554633226002861
chronos_2,garch_t,1,1298,0.025,-2.787355330236976,-3.5898396575211486,-2.794460892660532,-4.307638554159722,-2.747324872496446,-3.692727710922294
chronos_2,garch_t,1,1298,0.05,-2.2477067822543155,-3.0385901059912674,-2.0665452900463612,-3.344125824933434,-2.0822645221830163,-3.034915561570718
chronos_2,garch_t,1,1314,0.01,-3.5620888445403613,-4.416105178032253,-3.8174543779155585,-5.622391698898353,-3.5984933557061702,-4.524697843840889
chronos_2,garch_t,1,1314,0.025,-2.8359422140009776,-3.652414787530337,-2.721923108541327,-4.150045204465308,-2.736123501592575,-3.671726580401229
chronos_2,garch_t,1,1314,0.05,-2.2868869567301915,-3.0915563075676165,-2.022502514584727,-3.2373807415239737,-2.077956965533872,-3.020733112647488
chronos_2,garch_t,1,1331,0.01,-4.984426091640747,-6.179449989449681,-6.407226478674855,-9.357928832857892,-5.88953544097473,-7.3311157277823655
chronos_2,garch_t,1,1331,0.025,-3.968330095841811,-5.110819061226935,-4.586746992465822,-6.9412330646993485,-4.498184347082069,-5.988159295839508
chronos_2,garch_t,1,1331,0.05,-3.2000378186046428,-4.326010550476585,-3.415355113326951,-5.4316947538300315,-3.414720377980685,-4.942380906423662
chronos_2,garch_t,1,1348,0.01,-3.7207861988210125,-4.612850469507214,-5.422902924059854,-7.985183643484319,-4.978884987598555,-6.298147928705553
chronos_2,garch_t,1,1348,0.025,-2.9622884523730417,-3.8151363222289993,-3.867321412134525,-5.894925341628037,-3.7701718789612215,-5.089355749184978
chronos_2,garch_t,1,1348,0.05,-2.3887718128949293,-3.2292906056249544,-2.8740776486858377,-4.599091660382692,-2.8558638396424163,-4.174987898200605
chronos_2,garch_t,1,1365,0.01,-3.9663871228007577,-4.917334596504449,-6.349687394574275,-9.497343849011083,-5.8386989526707715,-7.330780380346557
chronos_2,garch_t,1,1365,0.025,-3.157822606210712,-4.066965090607314,-4.495112723058851,-6.948154034329719,-4.414703574442229,-5.945801617327249
chronos_2,garch_t,1,1365,0.05,-2.546449393135811,-3.442448985107202,-3.3277066096032777,-5.389556598797441,-3.312806507637097,-4.874095866107145
